Sample,seconds_elapsed,Acx,Acy,Acz,Gyx,Gyy,Gyz
8450,191.5236,-93.193,-0.63,-0.015,-0.001,-0.001,-0.006
8451,191.5425,-93.202,-0.631,-0.014,0.0,-0.001,-0.007
8451,191.5635,-93.208,-0.629,-0.013,0.0,0.001,-0.005
8452,191.5824,-93.214,-0.628,-0.013,0.0,0.0,-0.005
8453,191.6033,-93.222,-0.629,-0.011,0.001,0.0,-0.006
8454,191.6223,-93.229,-0.629,-0.012,-0.001,-0.001,-0.006
8455,191.6432,-93.235,-0.629,-0.012,0.0,0.0,-0.006
8456,191.6621,-93.243,-0.627,-0.011,0.0,0.0,-0.006
8457,191.6831,-93.251,-0.628,-0.01,0.0,-0.001,-0.006
8458,191.702,-93.258,-0.627,-0.011,-0.001,0.0,-0.006
8459,191.723,-93.266,-0.625,-0.011,0.0,0.0,-0.006
8460,191.7419,-93.274,-0.627,-0.01,0.0,-0.001,-0.006
8460,191.7628,-93.28,-0.629,-0.009,0.001,-0.001,-0.006
8461,191.7838,-93.288,-0.629,-0.009,-0.001,-0.001,-0.006
8462,191.8027,-93.296,-0.626,-0.009,-0.001,0.0,-0.006
8463,191.8236,-93.302,-0.625,-0.011,-0.001,0.0,-0.006
8464,191.8426,-93.31,-0.627,-0.01,0.0,-0.001,-0.006
8465,191.8635,-93.319,-0.627,-0.009,0.0,0.0,-0.007
8466,191.8825,-93.326,-0.626,-0.01,0.0,0.001,-0.007
8467,191.9034,-93.332,-0.624,-0.012,-0.001,0.0,-0.006
8468,191.9223,-93.34,-0.624,-0.013,-0.001,0.001,-0.006
8469,191.9433,-93.348,-0.621,-0.013,-0.001,0.001,-0.006
8469,191.9622,-93.355,-0.622,-0.012,0.0,-0.001,-0.006
8470,191.9832,-93.364,-0.621,-0.012,0.0,0.0,-0.007
8471,192.0021,-93.371,-0.621,-0.011,-0.001,0.0,-0.005
8472,192.023,-93.379,-0.623,-0.012,-0.001,-0.001,-0.006
8473,192.042,-93.388,-0.624,-0.012,-0.001,-0.001,-0.007
8474,192.0629,-93.393,-0.625,-0.014,-0.001,-0.002,-0.005
8475,192.0839,-93.399,-0.623,-0.013,0.0,0.001,-0.005
8476,192.1028,-93.407,-0.622,-0.015,-0.002,0.0,-0.006
8477,192.1237,-93.414,-0.623,-0.014,0.0,0.0,-0.006
8478,192.1427,-93.423,-0.623,-0.012,0.0,0.0,-0.006
8478,192.1636,-93.431,-0.621,-0.014,-0.001,0.001,-0.007
8479,192.1825,-93.439,-0.621,-0.014,0.0,-0.001,-0.007
8480,192.2035,-93.447,-0.619,-0.012,0.001,0.0,-0.006
8481,192.2224,-93.455,-0.62,-0.01,0.001,-0.001,-0.007
8482,192.2434,-93.464,-0.619,-0.01,-0.001,0.0,-0.006
8483,192.2623,-93.472,-0.619,-0.011,-0.001,0.0,-0.007
8484,192.2832,-93.479,-0.621,-0.013,-0.001,-0.001,-0.007
8485,192.3022,-93.485,-0.62,-0.012,0.001,0.001,-0.005
8486,192.3231,-93.494,-0.619,-0.011,-0.001,-0.001,-0.006
8487,192.3421,-93.501,-0.618,-0.012,0.0,0.0,-0.007
8487,192.363,-93.508,-0.618,-0.011,0.0,-0.001,-0.005
8488,192.3819,-93.515,-0.62,-0.009,0.001,-0.001,-0.006
8489,192.4029,-93.522,-0.621,-0.009,-0.001,-0.001,-0.005
8490,192.4238,-93.53,-0.623,-0.009,-0.001,-0.002,-0.006
8491,192.4427,-93.538,-0.623,-0.009,0.0,0.0,-0.007
8492,192.4637,-93.545,-0.622,-0.01,-0.001,-0.001,-0.006
8493,192.4826,-93.553,-0.622,-0.01,0.0,-0.001,-0.006
8494,192.5036,-93.56,-0.621,-0.01,0.0,0.0,-0.006
8495,192.5225,-93.568,-0.621,-0.01,-0.001,0.0,-0.006
8496,192.5434,-93.574,-0.622,-0.01,0.0,0.0,-0.006
8496,192.5624,-93.582,-0.622,-0.01,-0.001,-0.001,-0.006
8497,192.5833,-93.591,-0.622,-0.009,0.0,-0.001,-0.007
8498,192.6022,-93.599,-0.623,-0.009,0.0,-0.001,-0.006
8499,192.6232,-93.606,-0.622,-0.01,-0.002,0.0,-0.006
8500,192.6421,-93.613,-0.623,-0.011,0.0,0.0,-0.006
8501,192.663,-93.621,-0.622,-0.011,0.0,0.0,-0.007
8502,192.682,-93.63,-0.622,-0.01,0.0,0.001,-0.007
8503,192.7029,-93.635,-0.62,-0.01,0.0,0.0,-0.005
8504,192.7239,-93.643,-0.621,-0.01,0.0,-0.001,-0.006
8505,192.7428,-93.649,-0.62,-0.011,-0.001,0.0,-0.006
8505,192.7637,-93.655,-0.622,-0.011,0.0,-0.001,-0.005
8506,192.7827,-93.662,-0.621,-0.011,0.0,0.0,-0.006
8507,192.8036,-93.67,-0.62,-0.013,-0.001,0.0,-0.007
8508,192.8226,-93.677,-0.621,-0.011,0.0,-0.001,-0.005
8509,192.8435,-93.684,-0.618,-0.011,0.001,0.0,-0.007
8510,192.8625,-93.692,-0.618,-0.009,0.001,0.0,-0.006
8511,192.8834,-93.695,-0.619,-0.012,-0.001,0.0,-0.005
8512,192.9023,-93.705,-0.617,-0.011,0.0,0.0,-0.007
8513,192.9233,-93.715,-0.617,-0.01,-0.001,0.0,-0.007
8514,192.9422,-93.723,-0.616,-0.01,-0.001,0.001,-0.006
8514,192.9631,-93.732,-0.616,-0.012,-0.001,0.0,-0.009
8515,192.9821,-93.737,-0.613,-0.012,0.0,0.002,-0.005
8516,193.003,-93.744,-0.612,-0.011,0.001,-0.001,-0.006
8517,193.0219,-93.752,-0.613,-0.007,0.001,-0.001,-0.005
8518,193.0429,-93.76,-0.612,-0.009,-0.001,0.0,-0.007
8519,193.0639,-93.767,-0.612,-0.01,0.0,0.0,-0.007
8520,193.0828,-93.775,-0.613,-0.009,0.0,-0.001,-0.006
8521,193.1037,-93.782,-0.612,-0.008,0.0,0.0,-0.006
8522,193.1227,-93.789,-0.612,-0.006,0.001,0.0,-0.005
8523,193.1436,-93.797,-0.612,-0.005,0.0,-0.001,-0.006
8523,193.1626,-93.803,-0.615,-0.005,0.001,-0.002,-0.006
8524,193.1835,-93.809,-0.614,-0.005,-0.001,0.0,-0.005
8525,193.2025,-93.819,-0.613,-0.005,-0.001,0.001,-0.007
8526,193.2234,-93.823,-0.614,-0.008,-0.001,-0.001,-0.005
8527,193.2423,-93.83,-0.614,-0.009,-0.001,-0.001,-0.006
8528,193.2633,-93.838,-0.615,-0.008,0.0,-0.001,-0.006
8529,193.2822,-93.847,-0.615,-0.007,-0.001,-0.001,-0.006
8530,193.3032,-93.854,-0.616,-0.008,-0.001,-0.001,-0.006
8531,193.3221,-93.862,-0.618,-0.01,-0.001,-0.001,-0.007
8532,193.3431,-93.87,-0.619,-0.007,0.001,-0.001,-0.006
8532,193.362,-93.878,-0.62,-0.007,-0.001,-0.001,-0.006
8533,193.383,-93.885,-0.62,-0.006,0.0,0.0,-0.005
8534,193.4019,-93.892,-0.619,-0.006,0.0,0.0,-0.006
8535,193.4229,-93.9,-0.62,-0.004,0.0,-0.001,-0.006
8536,193.4438,-93.91,-0.618,-0.004,-0.001,0.001,-0.007
8537,193.4627,-93.916,-0.62,-0.005,0.0,-0.001,-0.006
8538,193.4837,-93.923,-0.619,-0.006,0.0,0.001,-0.007
8539,193.5026,-93.931,-0.619,-0.005,0.0,-0.001,-0.006
8540,193.5235,-93.94,-0.618,-0.004,0.0,0.0,-0.007
8541,193.5425,-93.946,-0.618,-0.005,-0.001,-0.001,-0.005
8541,193.5634,-93.954,-0.619,-0.005,-0.001,-0.001,-0.006
8542,193.5824,-93.962,-0.619,-0.006,-0.001,0.0,-0.007
8543,193.6033,-93.971,-0.617,-0.005,0.0,0.002,-0.007
8544,193.6223,-93.98,-0.618,-0.005,-0.001,-0.001,-0.006
8545,193.6432,-93.988,-0.616,-0.006,-0.001,0.0,-0.007
8546,193.6621,-93.993,-0.616,-0.009,-0.002,0.0,-0.005
8547,193.6831,-93.999,-0.614,-0.009,-0.001,0.0,-0.005
8548,193.702,-94.007,-0.615,-0.009,0.0,-0.001,-0.006
8549,193.723,-94.015,-0.614,-0.008,0.0,0.001,-0.006
8550,193.7419,-94.022,-0.614,-0.009,-0.001,-0.001,-0.006
8550,193.7628,-94.031,-0.616,-0.009,-0.001,-0.001,-0.007
8551,193.7838,-94.038,-0.615,-0.009,0.0,0.0,-0.006
8552,193.8027,-94.045,-0.615,-0.009,0.0,0.0,-0.006
8553,193.8237,-94.053,-0.614,-0.008,0.001,0.0,-0.007
8554,193.8426,-94.061,-0.613,-0.006,0.001,0.0,-0.006
8555,193.8635,-94.068,-0.612,-0.006,-0.001,0.001,-0.006
8556,193.8825,-94.075,-0.613,-0.006,0.0,0.0,-0.006
8557,193.9034,-94.082,-0.615,-0.007,0.0,-0.001,-0.006
8558,193.9223,-94.09,-0.615,-0.007,-0.001,-0.001,-0.007
8559,193.9433,-94.098,-0.615,-0.008,-0.001,-0.001,-0.006
8559,193.9622,-94.106,-0.618,-0.007,0.0,-0.002,-0.006
8560,193.9832,-94.113,-0.62,-0.011,-0.002,-0.001,-0.007
8561,194.0021,-94.12,-0.62,-0.01,0.0,0.0,-0.006
8562,194.023,-94.128,-0.618,-0.011,-0.001,0.0,-0.006
8563,194.0419,-94.137,-0.617,-0.011,-0.001,0.0,-0.007
8564,194.0629,-94.145,-0.616,-0.013,-0.002,0.0,-0.007
8565,194.0838,-94.154,-0.616,-0.012,0.0,-0.001,-0.007
8566,194.1028,-94.161,-0.615,-0.015,-0.002,0.0,-0.006
8567,194.1237,-94.169,-0.615,-0.014,0.0,0.0,-0.006
8568,194.1427,-94.175,-0.616,-0.013,0.0,-0.001,-0.005
8568,194.1636,-94.183,-0.616,-0.013,0.0,0.0,-0.007
8569,194.1825,-94.192,-0.615,-0.01,0.001,0.001,-0.006
8570,194.2035,-94.2,-0.616,-0.01,-0.001,-0.001,-0.006
8571,194.2224,-94.205,-0.617,-0.011,0.0,-0.001,-0.005
8572,194.2434,-94.214,-0.614,-0.011,-0.001,0.001,-0.007
8573,194.2623,-94.221,-0.615,-0.01,0.001,0.0,-0.006
8574,194.2832,-94.231,-0.615,-0.007,0.001,-0.001,-0.007
8575,194.3022,-94.236,-0.613,-0.009,-0.001,0.001,-0.005
8576,194.3231,-94.242,-0.612,-0.011,-0.001,0.0,-0.006
8577,194.3421,-94.25,-0.611,-0.012,-0.002,0.0,-0.006
8577,194.363,-94.258,-0.611,-0.012,-0.001,0.0,-0.006
8578,194.3819,-94.265,-0.609,-0.014,-0.001,0.001,-0.007
8579,194.4028,-94.274,-0.608,-0.012,0.0,0.001,-0.006
8580,194.4238,-94.281,-0.61,-0.013,-0.001,-0.002,-0.006
8581,194.4427,-94.289,-0.611,-0.013,0.0,-0.001,-0.006
8582,194.4637,-94.295,-0.611,-0.011,0.0,0.0,-0.005
8583,194.4826,-94.304,-0.611,-0.011,0.0,-0.001,-0.007
8584,194.5036,-94.312,-0.611,-0.01,0.0,-0.001,-0.006
8585,194.5225,-94.32,-0.61,-0.01,0.0,0.0,-0.007
8586,194.5434,-94.329,-0.611,-0.009,0.0,0.0,-0.007
8586,194.5624,-94.334,-0.612,-0.012,-0.001,0.0,-0.006
8587,194.5833,-94.34,-0.613,-0.011,0.001,-0.001,-0.005
8588,194.6023,-94.347,-0.613,-0.01,0.0,-0.001,-0.006
8589,194.6232,-94.355,-0.614,-0.011,-0.001,-0.001,-0.006
8590,194.6421,-94.363,-0.613,-0.01,0.0,0.0,-0.007
8591,194.663,-94.37,-0.614,-0.01,0.0,-0.001,-0.006
8592,194.682,-94.378,-0.613,-0.011,-0.001,0.0,-0.006
8593,194.7029,-94.386,-0.614,-0.012,-0.001,0.0,-0.007
8594,194.7239,-94.393,-0.614,-0.011,0.001,0.0,-0.006
8595,194.7428,-94.4,-0.614,-0.011,0.0,0.0,-0.006
8595,194.7637,-94.406,-0.613,-0.01,0.001,-0.001,-0.006
8596,194.7827,-94.413,-0.612,-0.01,0.0,0.0,-0.005
8597,194.8036,-94.42,-0.612,-0.01,-0.001,0.0,-0.006
8598,194.8226,-94.427,-0.614,-0.014,-0.002,-0.001,-0.007
8599,194.8435,-94.436,-0.616,-0.013,0.0,-0.001,-0.007
8600,194.8624,-94.443,-0.616,-0.013,0.0,0.0,-0.006
8601,194.8834,-94.45,-0.615,-0.015,-0.001,0.001,-0.006
8602,194.9023,-94.457,-0.614,-0.015,-0.001,0.0,-0.006
8603,194.9232,-94.466,-0.613,-0.016,-0.001,0.0,-0.007
8604,194.9422,-94.473,-0.611,-0.015,0.0,0.001,-0.005
8604,194.9631,-94.479,-0.613,-0.014,0.0,-0.001,-0.005
8605,194.9821,-94.486,-0.613,-0.015,-0.001,0.0,-0.006
8606,195.003,-94.494,-0.613,-0.015,0.0,0.0,-0.007
8607,195.0219,-94.502,-0.612,-0.014,0.0,0.0,-0.006
8608,195.0428,-94.509,-0.611,-0.016,-0.001,0.0,-0.007
8609,195.0638,-94.517,-0.611,-0.014,0.001,-0.001,-0.006
8610,195.0827,-94.527,-0.611,-0.013,0.0,0.001,-0.007
8611,195.1037,-94.535,-0.609,-0.014,-0.001,0.001,-0.007
8612,195.1226,-94.542,-0.61,-0.014,-0.001,-0.001,-0.006
8613,195.1435,-94.549,-0.61,-0.016,-0.001,-0.001,-0.006
8613,195.1625,-94.555,-0.61,-0.016,0.0,-0.001,-0.005
8614,195.1834,-94.562,-0.611,-0.015,0.0,-0.001,-0.006
8615,195.2023,-94.57,-0.611,-0.018,-0.002,0.0,-0.007
8616,195.2233,-94.577,-0.612,-0.018,0.0,-0.001,-0.006
8617,195.2422,-94.584,-0.612,-0.019,-0.001,0.0,-0.006
8618,195.2632,-94.591,-0.61,-0.019,0.0,0.001,-0.006
8619,195.2821,-94.599,-0.61,-0.018,-0.001,0.0,-0.005
8620,195.303,-94.606,-0.612,-0.02,-0.001,-0.001,-0.006
8621,195.322,-94.614,-0.61,-0.019,0.0,0.001,-0.007
8622,195.3429,-94.621,-0.611,-0.019,0.0,-0.001,-0.006
8622,195.3639,-94.628,-0.611,-0.02,-0.001,0.0,-0.006
8623,195.3828,-94.636,-0.611,-0.02,-0.001,-0.001,-0.006
8624,195.4037,-94.643,-0.61,-0.021,-0.001,0.0,-0.006
8625,195.4227,-94.651,-0.61,-0.022,-0.001,-0.001,-0.006
8626,195.4436,-94.658,-0.61,-0.022,-0.001,-0.001,-0.006
8627,195.4625,-94.665,-0.612,-0.023,-0.001,-0.001,-0.006
8628,195.4835,-94.672,-0.614,-0.026,-0.002,-0.001,-0.006
8629,195.5024,-94.679,-0.614,-0.026,0.0,0.0,-0.006
8630,195.5234,-94.687,-0.613,-0.027,-0.001,0.0,-0.006
8631,195.5423,-94.695,-0.613,-0.024,0.001,-0.001,-0.006
8631,195.5632,-94.703,-0.611,-0.025,-0.001,0.001,-0.007
8632,195.5821,-94.71,-0.61,-0.026,-0.001,0.0,-0.006
8633,195.6031,-94.716,-0.612,-0.026,0.0,-0.001,-0.005
8634,195.622,-94.723,-0.611,-0.026,0.0,0.0,-0.006
8635,195.643,-94.731,-0.609,-0.025,0.0,0.001,-0.006
8636,195.6619,-94.739,-0.609,-0.025,-0.001,0.0,-0.006
8637,195.6828,-94.744,-0.61,-0.025,0.001,-0.001,-0.005
8638,195.7038,-94.75,-0.61,-0.025,-0.001,-0.001,-0.005
8639,195.7227,-94.758,-0.61,-0.026,-0.001,-0.001,-0.006
8640,195.7436,-94.764,-0.61,-0.028,-0.001,0.001,-0.006
8640,195.7626,-94.771,-0.61,-0.028,-0.001,0.0,-0.005
8641,195.7835,-94.78,-0.611,-0.026,0.001,-0.001,-0.007
8642,195.8025,-94.786,-0.611,-0.028,-0.001,-0.001,-0.006
8643,195.8234,-94.793,-0.61,-0.028,0.0,-0.001,-0.006
8644,195.8423,-94.803,-0.611,-0.026,0.0,-0.001,-0.007
8645,195.8632,-94.811,-0.61,-0.026,-0.001,0.001,-0.006
8646,195.8822,-94.82,-0.612,-0.025,0.0,-0.001,-0.007
8647,195.9031,-94.829,-0.612,-0.026,-0.001,-0.002,-0.007
8648,195.9221,-94.838,-0.613,-0.026,-0.001,0.0,-0.007
8649,195.943,-94.843,-0.613,-0.027,-0.001,-0.001,-0.005
8649,195.9619,-94.852,-0.615,-0.028,-0.001,-0.002,-0.007
8650,195.9829,-94.861,-0.615,-0.027,0.0,-0.001,-0.007
8651,196.0038,-94.869,-0.616,-0.028,-0.001,0.0,-0.006
8652,196.0228,-94.877,-0.617,-0.03,-0.002,-0.001,-0.007
8653,196.0437,-94.884,-0.616,-0.029,0.0,0.0,-0.005
8654,196.0627,-94.89,-0.615,-0.031,-0.001,0.0,-0.006
8655,196.0836,-94.897,-0.616,-0.031,-0.001,-0.001,-0.005
8656,196.1025,-94.904,-0.617,-0.031,-0.001,-0.001,-0.006
8657,196.1234,-94.913,-0.618,-0.03,0.001,-0.001,-0.007
8658,196.1424,-94.921,-0.618,-0.029,0.0,0.0,-0.007
8658,196.1633,-94.93,-0.621,-0.03,-0.002,-0.002,-0.006
8659,196.1823,-94.938,-0.619,-0.03,-0.001,0.0,-0.006
8660,196.2032,-94.944,-0.621,-0.031,0.0,-0.002,-0.006
8661,196.2221,-94.951,-0.622,-0.031,0.0,-0.001,-0.006
8662,196.2431,-94.959,-0.623,-0.031,-0.001,-0.001,-0.006
8663,196.262,-94.969,-0.623,-0.03,-0.001,-0.001,-0.007
8664,196.2829,-94.975,-0.624,-0.031,0.0,-0.001,-0.006
8665,196.3039,-94.983,-0.624,-0.031,-0.001,0.0,-0.006
8666,196.3228,-94.993,-0.624,-0.03,0.0,0.0,-0.007
8667,196.3438,-95.0,-0.623,-0.03,-0.001,-0.001,-0.006
8667,196.3627,-95.008,-0.623,-0.032,-0.001,-0.001,-0.007
8668,196.3836,-95.015,-0.623,-0.033,-0.001,-0.001,-0.006
8669,196.4026,-95.022,-0.625,-0.032,0.0,-0.001,-0.006
8670,196.4235,-95.032,-0.626,-0.031,0.0,-0.001,-0.007
8671,196.4425,-95.039,-0.627,-0.033,-0.002,-0.002,-0.006
8672,196.4634,-95.046,-0.627,-0.034,-0.001,-0.001,-0.006
8673,196.4823,-95.052,-0.627,-0.035,-0.001,-0.001,-0.005
8674,196.5033,-95.061,-0.626,-0.035,-0.001,0.0,-0.006
8675,196.5222,-95.068,-0.626,-0.034,0.0,0.0,-0.006
8676,196.5432,-95.076,-0.626,-0.035,0.0,0.0,-0.007
8676,196.5621,-95.083,-0.625,-0.034,-0.001,0.0,-0.005
8677,196.583,-95.091,-0.622,-0.033,0.0,0.001,-0.006
8678,196.6019,-95.099,-0.622,-0.032,-0.001,0.0,-0.005
8679,196.6229,-95.106,-0.621,-0.033,-0.001,0.0,-0.006
8680,196.6438,-95.112,-0.621,-0.036,-0.002,0.0,-0.006
8681,196.6628,-95.121,-0.62,-0.035,-0.001,0.0,-0.006
8682,196.6837,-95.129,-0.619,-0.035,0.0,0.001,-0.006
8683,196.7027,-95.134,-0.618,-0.036,0.0,0.0,-0.006
8684,196.7236,-95.141,-0.617,-0.036,0.0,-0.001,-0.006
8685,196.7425,-95.148,-0.617,-0.034,0.001,0.0,-0.005
8685,196.7634,-95.156,-0.617,-0.032,0.0,0.0,-0.006
8686,196.7824,-95.163,-0.617,-0.033,-0.001,0.0,-0.006
8687,196.8033,-95.17,-0.616,-0.032,0.001,0.0,-0.006
8688,196.8223,-95.177,-0.616,-0.032,-0.001,0.0,-0.005
8689,196.8432,-95.183,-0.616,-0.032,-0.001,-0.001,-0.005
8690,196.8621,-95.189,-0.618,-0.033,0.0,-0.001,-0.005
8691,196.8831,-95.196,-0.617,-0.034,-0.001,-0.001,-0.006
8692,196.902,-95.203,-0.622,-0.034,0.0,-0.002,-0.006
8693,196.9229,-95.211,-0.619,-0.033,0.0,0.0,-0.006
8694,196.9439,-95.217,-0.619,-0.033,0.0,0.0,-0.006
8694,196.9628,-95.226,-0.614,-0.033,-0.001,0.003,-0.006
8695,196.9837,-95.232,-0.614,-0.033,-0.001,0.0,-0.005
8696,197.0027,-95.24,-0.615,-0.033,0.0,0.0,-0.006
8697,197.0236,-95.248,-0.616,-0.031,0.0,-0.001,-0.006
8698,197.0425,-95.255,-0.616,-0.031,0.0,0.001,-0.006
8699,197.0635,-95.264,-0.615,-0.029,0.0,0.0,-0.006
8700,197.0824,-95.272,-0.615,-0.027,0.0,-0.001,-0.006
8701,197.1033,-95.278,-0.613,-0.03,-0.001,0.0,-0.006
8702,197.1223,-95.285,-0.612,-0.029,0.0,0.0,-0.006
8703,197.1432,-95.294,-0.613,-0.029,-0.001,-0.001,-0.006
8703,197.1622,-95.301,-0.615,-0.03,-0.001,-0.001,-0.006
8704,197.1831,-95.31,-0.617,-0.03,-0.001,0.0,-0.007
8705,197.202,-95.317,-0.618,-0.033,-0.002,-0.002,-0.006
8706,197.223,-95.324,-0.617,-0.031,0.001,-0.001,-0.006
8707,197.2419,-95.332,-0.617,-0.029,0.001,0.0,-0.006
8708,197.2628,-95.34,-0.62,-0.03,-0.001,-0.001,-0.007
8709,197.2838,-95.347,-0.621,-0.031,-0.001,-0.001,-0.006
8710,197.3027,-95.355,-0.622,-0.03,0.0,-0.001,-0.006
8711,197.3237,-95.363,-0.621,-0.029,0.0,0.001,-0.006
8712,197.3426,-95.37,-0.621,-0.031,-0.001,-0.001,-0.007
8712,197.3636,-95.379,-0.622,-0.031,0.0,-0.001,-0.007
8713,197.3825,-95.386,-0.623,-0.029,0.0,-0.001,-0.005
8714,197.4034,-95.394,-0.624,-0.028,0.0,-0.001,-0.006
8715,197.4224,-95.401,-0.623,-0.028,-0.001,0.001,-0.005
8716,197.4433,-95.41,-0.623,-0.029,-0.001,0.0,-0.007
8717,197.4623,-95.417,-0.625,-0.031,0.0,-0.001,-0.009
8718,197.4832,-95.423,-0.624,-0.03,0.0,-0.001,-0.005
8719,197.5021,-95.433,-0.625,-0.027,0.0,-0.002,-0.006
8720,197.523,-95.438,-0.625,-0.03,-0.001,-0.001,-0.006
8721,197.542,-95.444,-0.625,-0.03,0.0,0.0,-0.005
8721,197.5629,-95.452,-0.625,-0.028,0.0,0.0,-0.006
8722,197.5839,-95.461,-0.626,-0.027,0.0,0.0,-0.006
8723,197.6028,-95.469,-0.624,-0.025,0.0,0.0,-0.006
8724,197.6237,-95.476,-0.625,-0.025,0.0,-0.002,-0.006
8725,197.6427,-95.483,-0.625,-0.025,0.0,0.0,-0.006
8726,197.6636,-95.49,-0.621,-0.025,0.0,0.001,-0.006
8727,197.6826,-95.499,-0.624,-0.024,-0.001,-0.001,-0.006
8728,197.7035,-95.505,-0.625,-0.025,0.0,0.0,-0.006
8729,197.7225,-95.512,-0.625,-0.025,0.0,0.0,-0.006
8730,197.7434,-95.52,-0.624,-0.023,0.0,0.0,-0.005
8730,197.7623,-95.527,-0.622,-0.023,0.0,0.0,-0.006
8731,197.7833,-95.533,-0.621,-0.022,0.0,0.0,-0.005
8732,197.8022,-95.541,-0.623,-0.021,0.0,-0.001,-0.006
8733,197.8232,-95.547,-0.624,-0.02,0.0,-0.001,-0.005
8734,197.8421,-95.554,-0.625,-0.022,-0.002,-0.001,-0.005
8735,197.863,-95.561,-0.625,-0.021,0.0,0.0,-0.006
8736,197.8819,-95.568,-0.624,-0.021,0.0,-0.001,-0.006
8737,197.9029,-95.576,-0.622,-0.023,-0.002,0.001,-0.006
8738,197.9238,-95.584,-0.624,-0.023,-0.001,-0.002,-0.006
8739,197.9428,-95.589,-0.624,-0.022,0.001,-0.001,-0.005
8739,197.9637,-95.595,-0.628,-0.023,0.0,-0.002,-0.006
8740,197.9827,-95.603,-0.628,-0.022,0.0,-0.001,-0.006
8741,198.0036,-95.612,-0.628,-0.021,-0.001,-0.001,-0.006
8742,198.0225,-95.619,-0.628,-0.022,-0.001,-0.001,-0.006
8743,198.0435,-95.627,-0.628,-0.024,-0.001,0.0,-0.007
8744,198.0624,-95.636,-0.629,-0.022,0.0,0.0,-0.006
8745,198.0834,-95.643,-0.629,-0.024,-0.002,-0.001,-0.006
8746,198.1023,-95.65,-0.628,-0.025,-0.001,0.001,-0.006
8747,198.1232,-95.656,-0.629,-0.024,0.001,-0.001,-0.006
8748,198.1422,-95.665,-0.626,-0.023,0.0,0.001,-0.007
8748,198.1631,-95.673,-0.624,-0.023,-0.001,0.0,-0.006
8749,198.182,-95.684,-0.622,-0.022,-0.001,0.001,-0.007
8750,198.203,-95.688,-0.623,-0.023,0.0,0.0,-0.005
8751,198.2219,-95.696,-0.624,-0.024,-0.002,-0.001,-0.006
8752,198.2428,-95.705,-0.624,-0.025,-0.001,0.0,-0.007
8753,198.2638,-95.713,-0.62,-0.025,-0.001,0.001,-0.006
8754,198.2827,-95.72,-0.621,-0.029,-0.003,-0.001,-0.007
8755,198.3037,-95.728,-0.619,-0.029,0.0,0.001,-0.006
8756,198.3226,-95.736,-0.623,-0.031,-0.002,-0.003,-0.007
8757,198.3436,-95.747,-0.622,-0.029,-0.001,0.0,-0.007
8757,198.3625,-95.756,-0.623,-0.03,-0.002,0.0,-0.006
8758,198.3834,-95.76,-0.623,-0.032,-0.001,-0.001,-0.005
8759,198.4023,-95.767,-0.625,-0.034,-0.001,-0.002,-0.006
8760,198.4233,-95.775,-0.622,-0.032,0.0,0.001,-0.006
8761,198.4422,-95.781,-0.624,-0.032,0.001,-0.001,-0.006
8762,198.4632,-95.786,-0.623,-0.032,0.0,0.0,-0.005
8763,198.4821,-95.795,-0.623,-0.03,0.001,0.0,-0.006
8764,198.503,-95.805,-0.624,-0.028,-0.001,0.0,-0.007
8765,198.5219,-95.812,-0.622,-0.029,-0.001,0.0,-0.006
8766,198.5429,-95.819,-0.621,-0.029,0.0,0.0,-0.006
8766,198.5638,-95.826,-0.622,-0.03,-0.001,-0.001,-0.006
8767,198.5828,-95.832,-0.62,-0.029,0.0,0.0,-0.004
8768,198.6037,-95.841,-0.619,-0.028,-0.001,0.001,-0.006
8769,198.6227,-95.847,-0.619,-0.031,-0.001,0.0,-0.006
8770,198.6436,-95.854,-0.62,-0.03,0.0,-0.001,-0.006
8771,198.6625,-95.862,-0.62,-0.029,0.0,0.0,-0.006
8772,198.6835,-95.869,-0.619,-0.029,-0.001,-0.001,-0.005
8773,198.7024,-95.877,-0.617,-0.028,0.0,0.0,-0.006
8774,198.7233,-95.885,-0.619,-0.026,0.0,-0.002,-0.006
8775,198.7423,-95.892,-0.622,-0.028,-0.001,-0.001,-0.007
8775,198.7632,-95.9,-0.623,-0.026,0.0,-0.001,-0.005
8776,198.7822,-95.906,-0.623,-0.027,-0.001,0.0,-0.005
8777,198.8031,-95.915,-0.621,-0.027,-0.001,0.0,-0.007
8778,198.822,-95.923,-0.621,-0.026,0.0,0.0,-0.006
8779,198.843,-95.928,-0.62,-0.027,0.0,0.0,-0.005
8780,198.8639,-95.937,-0.622,-0.026,0.0,-0.001,-0.007
8781,198.8828,-95.945,-0.623,-0.024,0.0,-0.001,-0.006
8782,198.9037,-95.95,-0.623,-0.027,-0.001,0.0,-0.005
8783,198.9227,-95.959,-0.621,-0.026,0.0,0.001,-0.007
8784,198.9436,-95.966,-0.617,-0.024,0.001,0.001,-0.006
8784,198.9626,-95.975,-0.621,-0.023,-0.001,-0.002,-0.006
8785,198.9835,-95.983,-0.623,-0.024,0.0,-0.001,-0.007
8786,199.0025,-95.991,-0.621,-0.024,-0.001,0.0,-0.006
8787,199.0234,-95.999,-0.622,-0.023,0.0,-0.001,-0.006
8788,199.0423,-96.006,-0.625,-0.022,0.0,-0.002,-0.006
8789,199.0632,-96.014,-0.623,-0.023,-0.001,0.001,-0.007
8790,199.0822,-96.021,-0.624,-0.024,-0.001,-0.001,-0.006
